Paragraph 0
第一回宴桃园豪杰三结义斩黄巾英雄首立功	Đệ nhất hồi yến đào viên hào kiệt tam kết nghĩa trảm hoàng cân anh hùng thủ lập công
”关公约退车仗，纵马提刀，竟不打话，直取孔秀。	" Quan công ước thối xa trượng, túng mã đề đao, cánh bất đả thoại, trực thủ khổng tú.
秀挺枪来迎。	Tú đĩnh thương lai nghênh.
两马相交，只一合，钢刀起处，孔秀尸横马下。	Lưỡng mã tương giao, chỉ nhất hợp, cương đao khởi xử, khổng tú thi hoành mã hạ.
众军便走。	Chúng quân tiện tẩu.
借汝众军之口，传语曹丞相，言孔秀欲害我，我故杀之。	Quan ngữ tào thừa tương, ngôn khổng tú dục hại ngã, ngã cố sát chi.
”众军俱拜于马前。	" Chúng quân câu bái vu mã tiền.

Paragraph 325
关公即请二夫人车仗出关，望洛阳进发。	Quan công tức thỉnh nhị phu nhân xa trượng xuất quan, vọng lạc dương tiến phát.
早有军士报知洛阳太守韩福。	Tảo hữu quân sĩ báo tri lạc dương thái thủ hàn phúc.
韩福急聚众将商议。	Hàn phúc cấp tụ chúng tướng thương nghị.
牙将孟坦曰：“既无丞相文凭，即系私行；若不阻挡，必有罪责。	Nha tương mạnh thản viết: "Kí vô thừa tương văn bằng, tức hệ tư hành; nhược bất trở đáng, tất hữu tội trách.
”韩福曰：“关公勇猛，颜良、文丑俱为所杀。	" Hàn phúc viết: "Quan công dũng mãnh, nhan lương, văn sửu câu vi sở sát.
今不可力敌，只须设计擒之。	Kim bất khả lực địch, chỉ tu thiết kế cầm chi.
”孟坦曰：“吾有一计：先将鹿角拦定关口，待他到时，小将引兵和他交锋，佯败诱他来追，公可用暗箭射之。	" Mạnh thản viết: "Ngô hữu nhất kế: tiên tương lộc giác lan định quan khẩu, đãi tha đáo thời, tiểu tướng dẫn binh hòa tha giao phong, dương bại dụ tha lai truy, công khả dụng ám tiễn xạ chi.
若关某坠马，即擒解许都，必得重赏。	Nhược quan mỗ trụy mã, tức cầm giải hứa đô, tất đắc trọng thưởng.
”商议停当，人报关公车仗已到。	"Thương nghị đình đương, nhân báo quan công xa trượng dĩ đáo.
韩福弯弓插箭，引一千人马，排列关口，问：“来者何人？	Quan Công lại mời hai phu nhân Hàn phúc loan cung sáp tiễn, dẫn nhất thiên nhân mã, bài liệt quan khẩu, vấn: "Lai giả hà nhân?
”关公马上欠身言曰：“吾汉寿亭侯关某，敢借过路。	" Quan công mã thượng khiếm thân ngôn viết: "Ngô hán thọ đình hầu quan mỗ, cảm tá quá lộ.
”韩福曰：“有曹丞相文凭否？	" Hàn phúc viết: "Hữu tào thừa tương văn bằng phủ?
”关公曰：“事冗不曾讨得。	" Quan công viết: "Sự nhũng bất tằng thảo đắc.
”韩福曰：“吾奉承相钧命，镇守此地，专一盘诘往来奸细。	" Hàn phúc viết: "Ngô phụng thừa tương quân mệnh, trấn thủ thử địa, chuyên nhất bàn cật vãng lai gian tế.
若无文凭，即系逃窜。	Nhược vô văn bằng, tức hệ đào thoán.
”关公怒曰：“东岭孔秀，已被吾杀。	" Quan công nộ viết: "Đông lĩnh khổng tú, dĩ bị ngô sát.
汝亦欲寻死耶？	Nhữ diệc dục tầm tử da?
”韩福曰：“谁人与我擒之？	" Hàn phúc viết: "Thùy nhân dữ ngã cầm chi?
”孟坦出马，轮双刀来取关公。	" Mạnh thản xuất mã, luân song đao lai thủ quan công.
关公约退车仗，拍马来迎。	Quan công ước thối xa trượng, phách mã lai nghênh.
孟坦战不三合，拨回马便走。	Mạnh thản chiến bất tam hợp, bát hồi mã tiện tẩu.
关公赶来。	Quan công cản lai.
孟坦只指望引诱关公，不想关公马快，早已赶上，只一刀，砍为两段。	Mạnh thản chỉ chỉ vọng dẫn dụ quan công, bất tưởng quan công mã khoái, tảo dĩ cản thượng, chỉ nhất đao, khảm vi lưỡng đoạn.
关公勒马回来，韩福闪在门首，尽力放了一箭，正射中关公左臂。	Quan công lặc mã hồi lai, hàn phúc thiểm tại môn thủ, tẫn lực phóng liễu nhất tiễn, chánh xạ trúng quan công tả tí.
公用口拔出箭，血流不住，飞马径奔韩福，冲散众军，韩福急走不迭，关公手起刀落，带头连肩，斩于马下；	Công dụng khẩu bạt xuất tiễn, huyết lưu bất trụ, phi mã kính bôn hàn phúc, trùng tán chúng quân, hàn phúc cấp tẩu bất điệt, quan công thủ khởi đao lạc, đái đầu liên kiên, trảm

Paragraph 326
关公割帛束住箭伤，于路恐人暗算，不敢久住，连夜投汜水关来。	Quan công cát bạch thúc trụ tiễn thương, vu lộ khủng nhân ám toán, bất cảm cửu trụ, liên dạ đầu tỉ thủy quan lai.
把关将乃并州人氏，姓卞，名喜，善使流星锤；原是黄巾余党，后投曹操，拨来守关。	Bả quan tương nãi tịnh châu nhân thị, tính biện, danh hỉ, thiện sử lưu tinh chuy; nguyên thị hoàng cân dư đảng, hậu đầu tào thao, bát lai thủ quan.
当下闻知关公将到，寻思一计：就关前镇国寺中，埋伏下刀斧手二百余人，诱关公至寺，约击盏为号，欲图相害。	Đương hạ văn tri quan công tương đáo, tầm tư nhất kế: tựu quan tiền trấn quốc tự trung, mai phục hạ đao phủ thủ nhị bách dư nhân, dụ quan công chí tự, ước kích trản vi hào, dục đồ tương hại.
安排已定，出关迎接关公。	An bài dĩ định, xuất quan nghênh tiếp quan công.
公见卞喜来迎，便下马相见。	Công kiến biện hỉ lai nghênh, tiện hạ mã tương kiến.
喜曰：“将军名震天下，谁不敬仰！	Hỉ viết: "Tướng quân danh chấn thiên hạ, thùy bất kính ngưỡng!
今归皇叔，足见忠义！	Kim quy hoàng thúc, túc kiến trung nghĩa!
”关公诉说斩孔秀、韩福之事。	" Quan công tố thuyết trảm khổng tú, hàn phúc chi sự.
卞喜曰：“将军杀之是也。	Biện hỉ viết: "Tướng quân sát chi thị dã.
某见丞相，代禀衷曲。	Mỗ kiến thừa tương, đại bẩm trung khúc.
”关公甚喜，同上马过了汜水关，到镇国寺前下马。	" Quan công thậm hỉ, đồng thượng mã quá liễu tỉ thủy quan, đáo trấn quốc tự tiền hạ mã.
众僧鸣钟出迎。	Chúng tăng minh chung xuất nghênh.
原来那镇国寺乃汉明帝御前香火院，本寺有僧三十余人。	Nguyên lai na trấn quốc tự nãi hán minh đế ngự tiền hương hỏa viện, bổn tự hữu tăng tam thập dư nhân.
内有一僧，却是关公同乡人，法名普净。	Nội hữu nhất tăng, khước thị quan công đồng hương nhân, pháp danh phổ tịnh.
当下普.净已知其意，向前与关公问讯，曰：“将军离蒲东几年矣？	Đương hạ Quan Công lấy lụa buộc chỗ bị phổ tịnh dĩ tri kì ý, hướng tiền dữ quan công vấn tấn, viết: "Tướng quân li bồ đông kỉ niên hĩ?
”关公曰：“将及二十年矣。	" Quan công viết: "Tương cập nhị thập niên hĩ.
”普净曰：“还认得贫僧否？	" Phổ tịnh viết: "Hoàn nhận đắc bần tăng phủ?
”公曰：“离乡多年，不能相识。	" Công viết: "Li hương đa niên, bất năng tương thức.
”普净曰：“贫僧家与将军家只隔一条河。	" Phổ tịnh viết: "Bần tăng gia dữ tướng quân gia chỉ cách nhất điều hà.
”卞喜见普净叙出乡里之情，恐有走泄，乃叱之曰：“吾欲请将军赴宴，汝僧人何得多言！	" Biện hỉ kiến phổ tịnh tự xuất hương lí chi tình, khủng hữu tẩu tiết, nãi sất chi viết: "Ngô dục thỉnh tướng quân phó yến, nhữ tăng nhân hà đắc đa ngôn!
”关公曰：“不然。	" Quan công viết: "Bất nhiên.
乡人相遇，安得不叙旧情耶？	Hương nhân tương ngộ, an đắc bất tự cựu tình da?
”普净请关公方丈待茶。	" Phổ tịnh thỉnh quan công phương trượng đãi trà.
关公曰：“二位夫人在车上，可先献茶。	Quan công viết: "Nhị vị phu nhân tại xa thượng, khả tiên hiến trà.
”普净教取茶先奉夫人，然后请关公入方丈。	" Phổ tịnh giáo thủ trà tiên phụng phu nhân, nhiên hậu thỉnh quan công nhập phương trượng.
普净以手举所佩戒刀，以目视关公。	Phổ tịnh dĩ thủ cử sở bội giới đao, dĩ mục thị quan công.
公会意，命左右持刀紧随。	Công hội ý,

Paragraph 327
卞喜请关公于法堂筵席。	Biện hỉ thỉnh quan công vu pháp đường diên tịch.
关公曰：“卞君请关某，是好意，还是歹意？	Quan công viết: "Biện quân thỉnh quan mỗ, thị hảo ý, hoàn thị ngạt ý?
”卞喜未及回言，关公早望见壁衣中有刀斧手，乃大喝卞喜曰：“吾以汝为好人，安敢如此！	" Biện hỉ vị cập hồi ngôn, quan công tảo vọng kiến Biện Hỷ mời Quan Công lên ngồi bích y trung hữu đao phủ thủ, nãi đại hát biện hỉ viết: "Ngô dĩ nhữ vi hảo nhân, an cảm như thử!
”卞喜知事泄，大叫：“左右下手！	" Biện hỉ tri sự tiết, đại khiếu: "Tả hữu hạ thủ!
”左右方欲动手，皆被关公拔剑砍之。	" Tả hữu phương dục động thủ, giai bị quan công bạt kiếm khảm chi.
卞喜下堂绕廊而走，关公弃剑执大刀来赶。	Biện hỉ hạ đường nhiễu lang nhi tẩu, quan công khí kiếm chấp đại đao lai cản.
卞喜暗取飞锤掷打关公。	Biện hỉ ám thủ phi chuy trịch đả quan công.
关公用刀隔开锤，赶将入去，一刀劈卞喜为两段。	Quan công dụng đao cách khai chuy, cản tương nhập khứ, nhất đao phách biện hỉ vi lưỡng đoạn.
随即回身来看二嫂，早有军人围住，见关公来，四下奔走。	Tùy tức hồi thân lai khán nhị tẩu, tảo hữu quân nhân vi trụ, kiến quan công lai, tứ hạ bôn tẩu.
关公赶散，谢普净曰：“若非吾师，已被此贼害矣。	Quan công cản tán, tạ phổ tịnh viết: "Nhược phi ngô sư, dĩ bị thử tặc hại hĩ.
”普净曰：“贫僧此处难容，收拾衣钵，亦往他处云游也。	" Phổ tịnh viết: "Bần tăng thử xử nan dung, thu thập y bát, diệc vãng tha xử vân du dã.
后会有期，将军保重。	Hậu hội hữu kì, tướng quân bảo trọng.
”关公称谢，护送车仗，往荥阳进发。	" Quan công xưng tạ, hộ tống xa trượng, vãng huỳnh dương tiến phát.
荥阳太守王植，却与韩福是两亲家；闻得关公杀了韩福，商议欲暗害关公，乃使人守住关口。	Huỳnh dương thái thủ vương thực, khước dữ hàn phúc thị lưỡng thân gia; văn đắc quan công sát liễu hàn phúc, thương nghị dục ám hại quan công, nãi sử nhân thủ trụ quan khẩu.
待关公到时，王植出关，喜笑相迎。	Đãi quan công đáo thời, vương thực xuất quan, hỉ tiếu tương nghênh.
关公诉说寻兄之事。	Quan công tố thuyết tầm huynh chi sự.
植曰：“将军于路驱驰，夫人车上劳困，且请入城，馆驿中暂歇一宵，来日登途未迟。	Thực viết: "Tướng quân vu lộ khu trì, phu nhân xa thượng lao tiêu, lai nhật đăng đồ vị trì.
”关公见王植意甚殷勤，遂请二嫂入城。	" Quan công kiến vương thực ý thậm ân cần, toại thỉnh nhị tẩu nhập thành.
馆驿中皆铺陈了当。	Quán dịch trung giai phô trần liễu đương.
王植请公赴宴，公辞不往；植使人送筵席至馆驿。	Vương thực thỉnh công phó yến, công từ bất vãng; thực sử nhân tống diên tịch chí quán dịch.
关公因于路辛苦，请二嫂晚膳毕，就正房歇定；令从者各自安歇，饱喂马匹。	Quan công nhân vu lộ tân khổ, thỉnh nhị tẩu vãn thiện tất, tựu chánh phòng hiết định; lệnh tòng giả các tự an hiết, bão uy mã thất.
关公亦解甲憩息。	Quan công diệc giải giáp khế tức.
却说王植密唤从事胡班听令曰：“关某背丞相而逃，又于路杀太守并守关将校，死罪不轻！	Khước thuyết vương thực mật hoán tòng sự hồ ban thính lệnh viết: "Quan mỗ bối thừa tương nhi đào, hựu vu lộ sát thái thủ tịnh thủ quan tương giáo, tử tội bất khinh!
此人武勇难敌。	Thử nhân võ dũng nan địch.
汝今晚点一千军围住馆驿，一人一个火把，待三更时分，一齐放火；不问是谁，尽皆烧死！	Nhữ kim vãn điểm nhất thiên quân vi trụ quán dịch, nhất nhân nhất cá hỏa bả, đãi tam canh thời phân, nhất tề phóng hỏa; bất vấn thị thùy, tẫn giai thiêu tử!
吾亦自引军接应。	Ngô diệc tự dẫn quân tiếp ứng.
”胡班领命，便点起军士，密将干柴引火之物，搬于馆驿门首，约时举事。	" Hồ ban lĩnh mệnh, tiện điểm khởi quân sĩ, mật tương can sài dẫn hỏa chi vật, bàn vu quán dịch môn thủ, ước thời cử sự. mời đón ân cần, bèn mời hai chị

Paragraph 328
胡班寻思：“我久闻关云长之名，不识如何模样，试往窥之。	Hồ ban tầm tư: "Ngã cửu văn quan vân trường chi danh, bất thức như hà mô dạng, thí vãng khuy chi.
”乃至驿中，问驿吏曰：“关将军在何处？	" Nãi chí dịch trung, vấn dịch lại viết: "Quan tướng quân tại hà xứ?
”答曰：“正厅上观书者是也。	" Đáp viết: "Chánh thính thượng quan thư giả thị dã.
”胡班潜至厅前，见关公左手绰髯，于灯下凭几看书。	" Hồ ban tiềm chí thính tiền, kiến quan công tả thủ xước nhiêm, vu đăng hạ bằng kỉ khán thư.
班见了，失声叹曰：“真天人也！	Ban kiến liễu, thất thanh thán viết: "Chân thiên nhân dã!
”公问何人，胡班入拜曰：“荥阳太守部下从事胡班。	" Công vấn hà nhân, hồ ban nhập bái viết: "Huỳnh dương thái thủ bộ hạ tòng sự hồ ban.
”关公曰：“莫非许都城外胡华之子否？	" Quan công viết: "Mạc phi hứa đô thành ngoại hồ hoa chi tử phủ?
”班曰：“然也。	" Ban viết: "Nhiên dã.
”公唤从者于行李中取书付班。	" Công hoán tòng giả vu hành lý trung thủ thư phó ban.
班看毕，叹曰：“险些误杀忠良！	Ban khán tất, thán viết: "Hiểm ta ngộ sát trung lương!
”遂密告曰：“王植心怀不仁，欲害将军，暗令人四面围住馆驿，约于三更放火。	" Toại mật cáo viết: "Vương thực tâm hoài bất nhân, dục hại tướng quân, ám lệnh nhân tứ diện vi trụ quán dịch, ước vu tam canh phóng hỏa.
